tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
16945,SpotifyCares,False,Wed Nov 01 04:17:14 +0000 2017,"@119724 1: Can you try restarting your computer in Safe Mode with Networking, then uninstalling the app? There's more info about advanced...",16946,16942.0
16947,SpotifyCares,False,Thu Nov 02 06:54:25 +0000 2017,@119724 Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,16946.0
17066,SpotifyCares,False,Fri Dec 01 06:37:01 +0000 2017,@119768 Sorry to hear you feel that way. We've just sent you more info via DM. We'll continue helping out there /LS,,17067.0
17176,SpotifyCares,False,Fri Dec 01 06:30:13 +0000 2017,@119789 Hey Eric! Can you let us know what's happening exactly? We'll see what we can do /NS,17177,17178.0
17179,SpotifyCares,False,Fri Dec 01 19:27:54 +0000 2017,@119789 Whew! Guess that means we're meant to be... https://t.co/F7KvE0pw2o 😉 /NH,17180,17177.0
17293,SpotifyCares,False,Wed Nov 01 04:25:54 +0000 2017,@119811 Hmm. Can you DM us your account's email address? We'll see what we can suggest /GS https://t.co/ldFdZRiNAt,,17294.0
17295,SpotifyCares,False,Wed Nov 01 04:08:31 +0000 2017,"@119811 Hi! Just to confirm, have you followed the steps at https://t.co/SgMwFS1ONz? If so, at what point did you get an issue? We'll check it /GS",17294,17296.0
17963,SpotifyCares,False,Wed Nov 01 05:03:56 +0000 2017,"@119986 You're welcome! If you ever need help with anything else, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR",,17964.0
17965,SpotifyCares,False,Wed Nov 01 04:00:54 +0000 2017,@119986 Thanks for the info. Sometimes content gets removed due to licensing issues. Hopefully we'll have all of their stuff available soon /AR,17964,17966.0
17967,SpotifyCares,False,Wed Nov 01 03:35:32 +0000 2017,"@119986 Hey! Can you send us the Spotify URI of the artist you're referring to? Also, what country is your account set to? We'll check backstage /AR",17966,17968.0
18466,SpotifyCares,False,Wed Nov 01 05:36:28 +0000 2017,@120105 Hey! We've just sent a DM your way. Let's carry on chatting there /NQ,,18467.0
18468,SpotifyCares,False,Wed Nov 01 05:32:17 +0000 2017,"@120106 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RH",,18469.0
19241,SpotifyCares,False,Wed Nov 01 06:17:14 +0000 2017,"@120273 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /NQ",,19242.0
19784,SpotifyCares,False,Wed Nov 01 06:39:12 +0000 2017,@120342 @115888 Hey Chloe! We just replied to your DM. We'll carry on helping out there /KC,,19785.0
20086,SpotifyCares,False,Wed Nov 01 06:45:20 +0000 2017,"@120417 Hey there, help's here! Can you DM us your account's username? We'll see what we can suggest /MO https://t.co/ldFdZRiNAt",,20087.0
20540,SpotifyCares,False,Wed Nov 01 07:10:11 +0000 2017,@120485 Hi there! We've just sent you a bit more info over DM /MA,,20541.0
20793,SpotifyCares,False,Wed Nov 01 07:25:14 +0000 2017,"@120555 Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/XGIC7aZtMa /MA",,20794.0
21141,SpotifyCares,False,Wed Nov 01 07:39:44 +0000 2017,@120632 No worries! Feel free to give us a shout if we can help with anything else. We're always... https://t.co/zOXI69QSqg​ /RS,,21142.0
21143,SpotifyCares,False,Wed Nov 01 07:34:21 +0000 2017,@120633 Hey! We have more info about the Play Queue at https://t.co/G7PK3sVrTN. Let us know if there's anything else /RC,,21144.0
21369,SpotifyCares,False,Wed Nov 22 15:29:50 +0000 2017,@120677 Hey Jan! We've just sent you a bit more info over DM. We'll carry on helping out there /CP,,21370.0
22009,SpotifyCares,False,Wed Nov 01 08:00:32 +0000 2017,"@120794 Hey Kevin, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see /GK",,22010.0
22235,SpotifyCares,False,Wed Nov 01 08:21:51 +0000 2017,"@120859 Thanks Peter! We understand it's a popular idea. Rest assured, we'll pass on your feedback about this to the right team, too /T",,22236.0
22237,SpotifyCares,False,Tue Oct 31 22:15:03 +0000 2017,@120860 This sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 so it can get support from other users 💚 /RR,"22236,22238",22239.0
22617,SpotifyCares,False,Wed Nov 01 08:41:21 +0000 2017,@120940 Thanks. Could you try logging out of the app and back in again? Does it now show your New Releases? /GK,22618,22619.0
22620,SpotifyCares,False,Wed Nov 01 20:31:56 +0000 2017,@120940 Got it. Could you DM us your username and email address? We'll take a closer look /JQ https://t.co/ldFdZRiNAt,,22618.0
22621,SpotifyCares,False,Mon Oct 30 13:33:01 +0000 2017,"@120940 Hey Yann, help's here! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /GK",22619,22622.0
23255,SpotifyCares,False,Wed Nov 01 08:59:01 +0000 2017,"@121067 Sorry you feel that way. We can’t make any promises, but your feedback has been noted and passed onto the team /MA",,23256.0
23257,SpotifyCares,False,Wed Nov 01 08:51:50 +0000 2017,"@121068 Hey Lara, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see /GK",,23258.0
23259,SpotifyCares,False,Wed Nov 01 08:51:22 +0000 2017,@121069 Hey there! Can you fire over the device and operating system you're using? We'll see what we can suggest /PL,,23260.0
23261,SpotifyCares,False,Wed Nov 01 08:50:30 +0000 2017,@121070 Hi Matt! Thanks for pointing this out; we'll get this reported. We'll be right here if you need anything else in the meantime /T,,23262.0
23263,SpotifyCares,False,Wed Nov 22 16:15:15 +0000 2017,"@121071 Hey Margaret, help's here! Can you DM us your account's username and email address? We'll do some digging 🔍 /TR https://t.co/ldFdZRiNAt",,23264.0
23265,SpotifyCares,False,Wed Nov 22 16:14:30 +0000 2017,"@121072 Hey Rue! Right now, the 30-day Premium trial is unavailable. If you haven't been on a subscription before, can you DM us your account's username and email address? We'll see what we can suggest /SY https://t.co/ldFdZRiNAt",,23266.0
23275,SpotifyCares,False,Wed Nov 01 08:45:19 +0000 2017,"@121073 Hmm. Is this happening after a specific song plays? Also, are you using a wired or wireless connection? /AY",23276,23277.0
23278,SpotifyCares,False,Wed Nov 01 08:58:02 +0000 2017,"@121073 Just to confirm, are you listening on PlayStation via Connect? If so, what device, operating system, and Spotify version are you using? /AY",23279,23276.0
23280,SpotifyCares,False,Wed Nov 01 09:05:43 +0000 2017,@121073 Got it. Could you send us your account's email address or username via DM? We'll take a closer look /AY https://t.co/ldFdZRiNAt,,23279.0
23281,SpotifyCares,False,Wed Nov 01 07:52:20 +0000 2017,@121073 Hey! Can you tell us more about what's happening? Are you getting any error messages? A screenshot of what you can see would be handy /AY,23277,23282.0
24103,SpotifyCares,False,Wed Nov 01 09:14:27 +0000 2017,"@121194 Thanks for understanding. If we can help with anything else, just give us a shout /AY",,24104.0
24105,SpotifyCares,False,Wed Nov 01 08:05:38 +0000 2017,"@121194 Hey Nicolai! We're afraid it's currently not possible, but we appreciate your feedback. We'll get it passed on to the right folks /AY",24104,24106.0
24604,SpotifyCares,False,Wed Nov 01 09:14:54 +0000 2017,@121306 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,,24605.0
25398,SpotifyCares,False,Wed Nov 22 16:57:11 +0000 2017,"@121502 Hey there! The Intro Offer of ₱9 for 3 months is for those who haven't had Premium before. If you haven't been on a subscription in the past, head over to https://t.co/k4M4Rau9Gq to take this offer 😉 /SY",,25399.0
26004,SpotifyCares,False,Wed Nov 01 09:48:36 +0000 2017,"@121675 Hey there! We’d love to have all of Day6's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK",,26005.0
26006,SpotifyCares,False,Wed Nov 01 09:48:09 +0000 2017,@121676 https://t.co/qAh6tkevrD! We're glad it's working now. You know where to find us if you need us again /KM,,26007.0
26008,SpotifyCares,False,Tue Oct 31 14:29:12 +0000 2017,@121676 Got it. Can you try to see if logging out &gt; restarting your phone &gt; logging back in to your account makes a difference? /DV,26007,26009.0
26010,SpotifyCares,False,Tue Oct 31 14:18:40 +0000 2017,"@121676 Hi, help's arrived! Can you let us know what's happening exactly? Also, what're your device's OS and Spotify versions? /DV",26009,26011.0
27000,SpotifyCares,False,Wed Nov 01 10:10:35 +0000 2017,"@121906 Hey there! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M /MA",,27001.0
27675,SpotifyCares,False,Wed Nov 22 17:22:58 +0000 2017,"@122049 Hey there! We're afraid playing Audiobook on-demand is a Premium feature. Thanks for the feedback, we’ll get this passed onto the right team. For anything else, let us know /GU",27676,27677.0
27678,SpotifyCares,False,Wed Nov 22 19:53:43 +0000 2017,"@122049 Rest assured, your feedback has been passed on to the right team to look into. Give us a shout if you have any other questions /ZO",,27676.0
27953,SpotifyCares,False,Wed Nov 01 10:38:57 +0000 2017,@122124 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /AC,,27954.0
27955,SpotifyCares,False,Wed Nov 01 09:32:04 +0000 2017,"@122124 Hey, help's here. Does logging out and back in help at all? If the issue persists, try restarting the device. Let us know how it goes /AC",27954,27956.0
27957,SpotifyCares,False,Wed Nov 01 10:37:51 +0000 2017,@122125 Hey! We're launching in new countries as often as possible. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /AC,27958,12092.0
27959,SpotifyCares,False,Wed Nov 01 11:15:03 +0000 2017,"@122125 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. Have a nice day /AC",,27958.0
29033,SpotifyCares,False,Wed Nov 01 11:07:06 +0000 2017,@122389 Hey! We've sent a DM your way. Check it out 🙂 /L,,29034.0
29035,SpotifyCares,False,Wed Nov 01 11:00:29 +0000 2017,@122390 Hey Andre! Can you DM us your account's username or email address? We'll take a look under the hood /RS https://t.co/ldFdZRiNAt,,29036.0
29606,SpotifyCares,False,Wed Nov 01 11:28:45 +0000 2017,@122505 Thanks. Can you try logging out &gt; restarting your device &gt; logging back in help? Let us know how it goes /RS,29607,29608.0
29609,SpotifyCares,False,Fri Nov 03 07:00:37 +0000 2017,@122505 Hmm. Best thing to try here is a quick reinstall. Just follow the steps at https://t.co/grEcQYYFVS. Keep us posted /NS,29610,29607.0
29611,SpotifyCares,False,Fri Nov 03 08:01:42 +0000 2017,@122505 2: Go to Artist Radio &gt; follow that radio station. That should do the trick! Let us know if you have other questions /GK,,29610.0
29612,SpotifyCares,False,Fri Nov 03 08:01:31 +0000 2017,"@122505 1: Got it. Just in case, you can add artists to your Radio by going to an artist you like &gt; click on the three dots (...) &gt; click on /GK",,29610.0
29613,SpotifyCares,False,Wed Nov 01 10:53:03 +0000 2017,"@122505 Hey, help's here! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /RS",29608,29614.0
29615,SpotifyCares,False,Wed Nov 01 11:23:10 +0000 2017,@122506 @115888 Hey there! We've just sent a DM your way. Let's carry on chatting there /AC,,29616.0
29617,SpotifyCares,False,Wed Nov 01 11:20:52 +0000 2017,@122507 Hi there! We've just sent a DM your way. Let's carry on chatting there /PL,,29618.0
30115,SpotifyCares,False,Wed Nov 01 11:33:55 +0000 2017,@122625 Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there /RS,,30116.0
30595,SpotifyCares,False,Wed Nov 01 11:56:45 +0000 2017,"@122735 Hey, we're here to help! Can you let us know what's happening exactly? We'll see what we can suggest /KM",,30596.0
30599,SpotifyCares,False,Wed Nov 01 11:49:50 +0000 2017,@122736 @117153 Hey John! We've just sent you a bit more info over DM. We'll carry on helping out there /AC,,30600.0
30615,SpotifyCares,False,Wed Nov 01 11:49:06 +0000 2017,@122737 Hey! This sounds like a great idea. You can show your support for the same idea in our Community: https://t.co/2MDGCLPOX5 /RS,,30616.0
31592,SpotifyCares,False,Wed Nov 01 12:29:27 +0000 2017,"@122969 Hey! This isn't possible right now, but you can vote for the idea and help make it happen here: https://t.co/hlXvRg5Zog /GK",,31593.0
31594,SpotifyCares,False,Wed Nov 01 12:22:35 +0000 2017,@122970 Hey! Could you send us a DM with your account's email address or username? We'll take a look /AY https://t.co/ldFdZRiNAt,,31595.0
31597,SpotifyCares,False,Wed Nov 01 12:20:41 +0000 2017,@122971 Hey! Pre-sale codes are being sent out by email to some of Kygo's biggest fans on Spotify. Hopefully you're one of them /CB,,31598.0
32066,SpotifyCares,False,Wed Nov 01 12:41:52 +0000 2017,@123091 Hey! Do you have any trouble with this link: https://t.co/atYeVkuQDq? Let us know /CB,,32067.0
32068,SpotifyCares,False,Wed Nov 01 12:36:58 +0000 2017,@123092 @117153 Hey! We've just replied to your DM. We'll be happy to help you out there /BD,,32069.0
32070,SpotifyCares,False,Wed Nov 01 12:36:13 +0000 2017,@123093 Hey Liz! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,,32071.0
32480,SpotifyCares,False,Wed Nov 01 12:56:14 +0000 2017,@123206 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,,32481.0
32482,SpotifyCares,False,Wed Nov 01 12:46:21 +0000 2017,@123207 Hi there! Can you DM us your account's email address? We'll see what we can suggest /ST https://t.co/ldFdZRiNAt,,32483.0
33417,SpotifyCares,False,Wed Nov 01 13:13:33 +0000 2017,@123393 Hey! We just replied to your DM with more info. We'll carry on helping out backstage /CB,,33418.0
33419,SpotifyCares,False,Wed Nov 01 13:11:31 +0000 2017,@123394 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,,33420.0
33421,SpotifyCares,False,Wed Nov 01 13:05:49 +0000 2017,@123395 Hey there! Can you let us know the iOS and Spotify versions you're using? We'll take a look backstage /RS,33422,33423.0
33424,SpotifyCares,False,Thu Nov 02 08:47:31 +0000 2017,@123395 Thanks. Could you let us know the exact iOS device and version? We'll see what we can suggest /RS,33425,33422.0
33426,SpotifyCares,False,Thu Nov 02 09:15:04 +0000 2017,@123395 2: things in order to improve Spotify. There's more info here: https://t.co/uon71wdZQZ /RS,,33425.0
33427,SpotifyCares,False,Thu Nov 02 09:14:55 +0000 2017,@123395 Got it. It looks like you're seeing one of the changes that we've recently made to the app. We're always testing...,33428,33425.0
33429,SpotifyCares,False,Mon Nov 13 09:13:04 +0000 2017,"@123395 We're afraid it's not possible to revert back to the older app version, but we appreciate your feedback. We'll pass it on to the team /NY",,33428.0
33430,SpotifyCares,False,Wed Nov 01 13:01:49 +0000 2017,@123396 Thanks. Does logging out &gt; restarting your device &gt; logging back in again make any difference? /KM,33431,33432.0
33433,SpotifyCares,False,Wed Nov 01 14:42:51 +0000 2017,@123396 Sounds like a plan! We'll be right here waiting for your update /KM,,33431.0
33434,SpotifyCares,False,Wed Nov 01 12:06:21 +0000 2017,@123396 Hey! That doesn't sound right. Can you let us know the device and Spotify version you're running? We'll see what we can suggest /KM,33432,33435.0
34754,SpotifyCares,False,Wed Nov 01 13:26:38 +0000 2017,"@123541 Hey Val! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /AY",34755,34756.0
