customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
44674,@SpotifyCares can y’all add a feature where I can watch/ listen to adds for more skips? I’m too poor for premium,44673,@125915 Hey there! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /MX,can y’all add a feature where I can watch/ listen to adds for more skips? I’m too poor for premium,Hey there! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /MX,Premium_Subscription
44686,@SpotifyCares Thanks! You've really nailed the recommendation aspect 💚. I think library organization is an area all streaming services can improve.,44685,@125920 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DV,Thanks! You've really nailed the recommendation aspect 💚. I think library organization is an area all streaming services can improve.,We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DV,Playlist_Library
44688,@115888 library limit (10k songs) is a pretty big failure of premium streaming services. Shows the limits of subscription vs buying. 😕,44687,@125920 Hi Ryan! Thanks for the feedback. We'll be sure to pass it onto the right team. Let us know if there's anything else we can do to help /DV,library limit (10k songs) is a pretty big failure of premium streaming services. Shows the limits of subscription vs buying. 😕,Hi Ryan! Thanks for the feedback. We'll be sure to pass it onto the right team. Let us know if there's anything else we can do to help /DV,Premium_Subscription
44696,@SpotifyCares I can’t control my music from lock screen on ios11. I did reinstall/soft reset the phone. No respite! Care to fix this bug?,44695,"@125922 Hey Kiran! Our best tech folks are on the case as we speak. Hopefully we'll have a fix soon. For anything else, let us know /GU",I can’t control my music from lock screen on ios11. I did reinstall/soft reset the phone. No respite! Care to fix this bug?,"Hey Kiran! Our best tech folks are on the case as we speak. Hopefully we'll have a fix soon. For anything else, let us know /GU",App_Technical
45741,@115888 they also made a shitty Italian playlist! why aren't you guys doing better in securing your premium paid subscribers' accounts? https://t.co/L6vkLFbcHl,45740,@126139 Hey Jessie! Can you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt,they also made a shitty Italian playlist! why aren't you guys doing better in securing your premium paid subscribers' accounts?,Hey Jessie! Can you DM us your account's username and email address? We'll take a look backstage /SY,Premium_Subscription
45747,"Yo @115888, please add the album ""Guaranteed"" by Morris Day to your library!!",45746,"@126141 Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /JP","Yo , please add the album ""Guaranteed"" by Morris Day to your library!!","Hey! We’d love to have all of their stuff available, but we have some info about content here: /JP",Playlist_Library
46660,"@SpotifyCares I canceled Facebook and want to create a premium account using my same email, but I have to “log in” to cancel it. please help",46658,@126371 Hi Jeffrey! Can you send us a DM with your account's email address? We'll take a look under the hood /XF https://t.co/ldFdZRiNAt,"I canceled Facebook and want to create a premium account using my same email, but I have to “log in” to cancel it. please help",Hi Jeffrey! Can you send us a DM with your account's email address? We'll take a look under the hood /XF,Login_Issue
48080,"@SpotifyCares I remember the reply from your side finally being: we know this is an issue, working on it or something. But it’s a bug so should be fixed..",48079,@126752 Gotcha. Could you DM us your account's email address? We'll take a look backstage /LM https://t.co/ldFdZRiNAt,"I remember the reply from your side finally being: we know this is an issue, working on it or something. But it’s a bug so should be fixed..",Gotcha. Could you DM us your account's email address? We'll take a look backstage /LM,App_Technical
48083,"@SpotifyCares I'm sorry, I tried that last time to no avail. Can you instead first verify for me that this is indeed a feature that is supposed to work ?",48081,"@126752 We understand, but could you let us know when exactly you reinstalled the app? Also, what Spotify version are you currently running? /LM","I'm sorry, I tried that last time to no avail. Can you instead first verify for me that this is indeed a feature that is supposed to work ?","We understand, but could you let us know when exactly you reinstalled the app? Also, what Spotify version are you currently running? /LM",Feature_Request
48085,"@SpotifyCares Hello #Spotify. 26 Sept I reported a bug, wha'ts the status ? I still can't drag playing #songs to #playlists :((((
 isn't this a big issue?",48084,@126752 Hi again. We're sorry you feel that way. Can you try reinstalling the app using the steps here: https://t.co/EqisDMwZAT? /LM,"Hello #Spotify. 26 Sept I reported a bug, wha'ts the status ? I still can't drag playing #songs to #playlists :(((( isn't this a big issue?",Hi again. We're sorry you feel that way. Can you try reinstalling the app using the steps here: /LM,App_Technical
48134,@SpotifyCares No updates. I have downloaded it 6 times in a year. A lot of my fellow Mac users have the same issue.,48133,"@126763 Got it. Can you let us know your MacBook's OS version? Also, do you recall anything you've changed before it usually happens? /QI",No updates. I have downloaded it 6 times in a year. A lot of my fellow Mac users have the same issue.,"Got it. Can you let us know your MacBook's OS version? Also, do you recall anything you've changed before it usually happens? /QI",Downloads_Offline
48138,"Why does @115888 always have to be downloaded again on a #Macbook?  Works for a few months, then becomes a text file! @SpotifyCares",48137,@126763 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /PB,"Why does always have to be downloaded again on a #Macbook? Works for a few months, then becomes a text file!",Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /PB,Downloads_Offline
49244,@SpotifyCares 2/2 and none of my playlists have copied over. I paid £9.99 on 30th for premium. Thanks.,49243,@127006 Hi Zoë! Can you DM us your account's email address or username? We'll take a look under the hood /NH https://t.co/ldFdZRiNAt,2/2 and none of my playlists have copied over. I paid £9.99 on 30th for premium. Thanks.,Hi Zoë! Can you DM us your account's email address or username? We'll take a look under the hood /NH,Premium_Subscription
50626,@116130 please can someone tell me how to get shuffle working properly? 😂🙈 what's happened to the app?!,50624,"@127359 Hey there! What's happening exactly? Can you let us know the device, operating system, and app version you're using? /PB",please can someone tell me how to get shuffle working properly? 😂🙈 what's happened to the app?!,"Hey there! What's happening exactly? Can you let us know the device, operating system, and app version you're using? /PB",Playback_Issue
50627,@SpotifyCares Same person) or a song followed by the remix of the same song. So frustrating I want random shuffle! It's the most recent app update on iOS,50628,"@127359 That's odd. Just to check, does it do the exact same thing when you shuffle it again? /MU",Same person) or a song followed by the remix of the same song. So frustrating I want random shuffle! It's the most recent app update on iOS,"That's odd. Just to check, does it do the exact same thing when you shuffle it again? /MU",Playback_Issue
