customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,cluster
1923453,@SpotifyCares can you answer a query 're payment query please,1923451,@572533 Hey Simon! We can help you with your payment query via DM. Sending us your account's email address would be great too /CX https://t.co/ldFdZRiNAt,can you answer a query 're payment query please,Hey Simon! We can help you with your payment query via DM. Sending us your account's email address would be great too /CX,0
2164331,@115888 @SpotifyCares this sh*t #FirefoxWebplayer #mozilla is draining my bat 4 life taking over my music by yoga on the background pls fix t #ASAP. wonder if they have these issues @115948 @1122 https://t.co/g8zHf3pi6a,2164328,@635372 Hey Ray! Can you also let us know the make and model of your device and the operating system? We'll see what we can suggest /MS,this sh*t #FirefoxWebplayer #mozilla is draining my bat 4 life taking over my music by yoga on the background pls fix t #ASAP. wonder if they have these issues,Hey Ray! Can you also let us know the make and model of your device and the operating system? We'll see what we can suggest /MS,5
2275432,@SpotifyCares when will support for iphone x be out??,2275431,@661817 Hey Jordan! We understand - we’re working on it as we speak. Stay tuned 🙂 /JN,when will support for iphone x be out??,Hey Jordan! We understand - we’re working on it as we speak. Stay tuned 🙂 /JN,0
2218925,@SpotifyCares Hi im just wondering if when are you going to upload the Reputation album?,2218924,"@648195 Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /MU",Hi im just wondering if when are you going to upload the Reputation album?,"Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: /MU",4
1907026,"My Discover Weekly contains TWO Mac Demarco songs
Will U comp me for this month, @115888 ?",1907025,"@568195 Hey! We can't offer compensation, but your Discover Weekly should improve as it gets to know you. Any questions, give us a shout /PB","My Discover Weekly contains TWO Mac Demarco songs Will U comp me for this month, ?","Hey! We can't offer compensation, but your Discover Weekly should improve as it gets to know you. Any questions, give us a shout /PB",0
48085,"@SpotifyCares Hello #Spotify. 26 Sept I reported a bug, wha'ts the status ? I still can't drag playing #songs to #playlists :((((
 isn't this a big issue?",48084,@126752 Hi again. We're sorry you feel that way. Can you try reinstalling the app using the steps here: https://t.co/EqisDMwZAT? /LM,"Hello #Spotify. 26 Sept I reported a bug, wha'ts the status ? I still can't drag playing #songs to #playlists :(((( isn't this a big issue?",Hi again. We're sorry you feel that way. Can you try reinstalling the app using the steps here: /LM,2
2198082,why isn’t reputation on spotify or amazon music,2198081,"@642952 Hey Iman! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /MO",why isn’t reputation on spotify or amazon music,"Hey Iman! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /MO",5
1607068,Dear @118266 saya sudah berlangganan premium dan sudah terima tanda pembayaran tapi kenapa masih terdaftar di free account? Thanks,1607067,"@493645 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /RB",Dear saya sudah berlangganan premium dan sudah terima tanda pembayaran tapi kenapa masih terdaftar di free account? Thanks,"Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /RB",7
1607082,@SpotifyCares  any known issues with spotify and google home? had all sorts of problems this morning with music not playing.,1607080,@186717 Hi Mark! We'll look into this. What’s happening exactly? Can you let us know the device/OS you’re using to control Google Home? /HR,any known issues with spotify and google home? had all sorts of problems this morning with music not playing.,Hi Mark! We'll look into this. What’s happening exactly? Can you let us know the device/OS you’re using to control Google Home? /HR,5
863719,@115888 your explicit version of bottoms up is actually censored what gives? I'm tryna enjoy some vintage trey and nicki and I get this trash smh,863718,@325115 Hey there! Can you send us the URI of the track you're referring to? Just right-click on the track &gt; Share &gt; Copy Spotify URI /AR,your explicit version of bottoms up is actually censored what gives? I'm tryna enjoy some vintage trey and nicki and I get this trash smh,Hey there! Can you send us the URI of the track you're referring to? Just right-click on the track > Share > Copy Spotify URI /AR,0
631985,@SpotifyCares  I can't log in in my account. It's says that I'm offline but I'm certainly not aince i can tweet you and do other stuffs that requires wlan!!,631984,@269787 Hey there! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZRiNAt,I can't log in in my account. It's says that I'm offline but I'm certainly not aince i can tweet you and do other stuffs that requires wlan!!,Hey there! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /PB,9
189843,@115888 so i just activated my student account with the same facebook profile..i won't get charged for my old account right?,313066,@159384 Hey Brandon! Help's here. Can you DM us your old account's email address? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,so i just activated my student account with the same facebook profile..i won't get charged for my old account right?,Hey Brandon! Help's here. Can you DM us your old account's email address? We'll take a look backstage /DD,9
2110178,@SpotifyCares It's finally working (the downloads) because I removed stuff from my SD card to internal storage. I don't know why it won't let me change the option to storing songs on internal storage which have more space than my SD card.,2110179,@622519 Thanks for the heads up. Can you DM us your account's email address or username? We'll take a look backstage /JE https://t.co/ldFdZRiNAt,It's finally working (the downloads) because I removed stuff from my SD card to internal storage. I don't know why it won't let me change the option to storing songs on internal storage which have more space than my SD card.,Thanks for the heads up. Can you DM us your account's email address or username? We'll take a look backstage /JE,0
1126283,"@SpotifyCares lol ppl have been asking for this literally for years and you still haven't done it, despite it being done in ios",1126282,"@385559 We hear you. Rest assured that our devs are reading all feedback about this. For anything else, just give us a shout /MU","lol ppl have been asking for this literally for years and you still haven't done it, despite it being done in ios","We hear you. Rest assured that our devs are reading all feedback about this. For anything else, just give us a shout /MU",0
1033161,"@115888 #bugReport songs are prematurely ending. Somewhere between 50-90% of song plays, then next song starts without fade #iOS latest",1033159,"@309307 Hey Jeff, help's here! Can you let us know your device and Spotify version? We'll see what we can suggest /JP","#bugReport songs are prematurely ending. Somewhere between 50-90% of song plays, then next song starts without fade #iOS latest","Hey Jeff, help's here! Can you let us know your device and Spotify version? We'll see what we can suggest /JP",6
2853064,"@SpotifyCares I'm a student and I've been charged £10 since September for my subscription, who can I contact for a refund and to renew my student account?",2853063,@793167 Hey there! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB https://t.co/ldFdZRiNAt,"I'm a student and I've been charged £10 since September for my subscription, who can I contact for a refund and to renew my student account?",Hey there! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB,9
617463,"@115888 my android app keeps crashing since i updated last night, is this a known issue ??",617462,"@266506 Hi there. Can you let us know what device, Android, and Spotify version you're running? Also, are you getting any specific error messages? /LM","my android app keeps crashing since i updated last night, is this a known issue ??","Hi there. Can you let us know what device, Android, and Spotify version you're running? Also, are you getting any specific error messages? /LM",0
