text,intent
it would be great if users could remove albums/bands from their discover tab. I'll probably never listen to Ministry Filth Pig.,Feature_Request
I'm on my laptop (a chromebook) and it won't let me play any songs but will on my phone.,Playback_Issue
"no messaged or anything it just won't play any songs,I've tried restarting computer logging out both off my phone and laptop.",Playback_Issue
Been trying to upgrade to family plan. Everyone else's Spotify is working in the plan but not me. I need to know why.,Family_Student_Plan
If I had a single account and am now part of a family plan will my single subscription billing get automatically cancelled?,Family_Student_Plan
Can you put cover of The Chain by Fleetwood Mac on spotify thanks,Music_Content
yes hi hello can you add the Lootera movie soundtrack !! And more Hindi and Tamil music onto your lovely streaming database :},Music_Content
Hello i was hacked and i cant get into my account anymore can you help,Account_Security
"Since upgrading to iOS11 Spotify won’t let me shuffle my songs on my playlists, please help",Playback_Issue
-gets priority and plays from there. I have to go into Airplane mode while it's connected to another device just to go Offline. Ridiculous.,Downloads_Offline
"Hey , very curious as to why the Spotify connect feature hasn't been resolved. I should not have to go offline to turn it off.",Downloads_Offline
"i know you’re not the ones to do it but make them add this song by Fergie and Nicki Minaj, it could be a hit 😭",Music_Content
Hey you been charging me twice for over 19 months and I just noticed. I need a refund....,Payment_Refund
in 4 months I've had my offline downloads cleared three times for no reason #whatamipayingfor,Downloads_Offline
if you care please add Expensive Girl by Kim Namjoon onto Spotify,Feature_Request
"Hello, I’m having issues upgrading to Premium with the Student Discount plan; the system’s unable to verify my student status",Family_Student_Plan
I paid for a student discount and it went through in my bank account. Theres no indication that theres a pending status,Family_Student_Plan
". needs a “You’ve skipped over this song literally every time it’s come on shuffle, would you like to remove it from your library” feature",Playback_Issue
What if I already have Spotify premium with the student discount? Help me out please,Family_Student_Plan
could you add a music video section would be great to add to my trips,Music_Content
"Why cant I post to tumblr anymore, has the permission but wont log in",Login_Issue
I don't use because when I try to share a playlist in the Android app on the latest version it crashes the app...pathetic...,App_Technical
"Please please please add Seo Taiji's Album ""Ultramania"" on spotify!!! did I say please?",Feature_Request
Why do your webpage skip me to Spotify Premium Family when I fucking click on ordinary Premium? I don't have a family. Stop it.,Family_Student_Plan
I am unable to log in on your website. Pretty much everything i click on throws an error saying to many redirects. I have tried multiple browsers and cleared the cookies on them still no luck.,Login_Issue
"offline mode slider won't show on macbook desktop, how to fix? I have premium with 1 other device connected. have reinstalled",Downloads_Offline
please please please please get rid of the 3k offline download limit my plants are dying,Downloads_Offline
"none of those answers are appropriate, its a bug ive seen many complain about. so i just have to reinstall & re save every 2 months? cool.",App_Technical
can you please put the song YuNg BrAtZ by XXXTentacion on Spotify please?,Music_Content
"You can see it says ""confirmation, about to join the family plan of...""",Family_Student_Plan
why am I not able to add a family member to Spotify family? Keep receiving this error.,Family_Student_Plan
when you wake up I'm going to need a refund,Payment_Refund
I just wish however hacked my Spotify account and is somehow changing what I’m playing in my home had better music tastes.,Account_Security
I paid for my subscription on the 5th. Is there any way I can stop service sooner than a month from now and get a refund?,Payment_Refund
"My student discount/hulu isn't working even after doing the steps in the FAQ, what's your email?",Family_Student_Plan
"please can you contact me concerning my daughters account being hacked, we are in a family premium",Account_Security
"Hey, I cant play certain artists for some reason. Frank ocean for ex. Could you pls help. Using the app on my Samsung A5 2017",Playback_Issue
"Thank you. Not sure how 2600 songs ended on shuffle, but I turned off Autoplay.",Playback_Issue
"I'm having issues where even though songs are downloaded and in my playlist, they won't play.",Playback_Issue
Premium. How do I upgrade to a Petty Premium that only plays Tom Petty? I don’t need any additional music (except maybe traveling Wilburys),Music_Content
whatever updates you made to the app make my phone crash when I try to share a song on a Google Pixel.,App_Technical
"Hi, i paid for my premium account but it still free, i paid yesterday at Oxxo",Premium_Subscription
"seems like my spotify account has been hacked, I cant login with facebook since yesterday. Can you help me retrieve it please?",Account_Security
